"";"cache_id";"reporting_level";"area";"Nobs_rl_a";"Nobs_rl";"Nobs";"Perc_a";"Perc_rl"
"903";"CZE_2005_EU-SILC_D1_INC_GPWG";"national";"urban";5892;10333;10333;0,57;1
"904";"CZE_2006_EU-SILC_D1_INC_GPWG";"national";"urban";10058;17830;17830;0,56;1
"905";"CZE_2006_EU-SILC_D1_INC_GPWG";"national";"rural";7772;17830;17830;0,44;1
"906";"CZE_2007_EU-SILC_D1_INC_GPWG";"national";"urban";12905;23059;23059;0,56;1
"907";"CZE_2007_EU-SILC_D1_INC_GPWG";"national";"rural";10154;23059;23059;0,44;1
"908";"CZE_2008_EU-SILC_D1_INC_GPWG";"national";"urban";14772;26933;26933;0,55;1
"909";"CZE_2008_EU-SILC_D1_INC_GPWG";"national";"rural";11777;26933;26933;0,44;1
"910";"CZE_2008_EU-SILC_D1_INC_GPWG";"national";"";384;26933;26933;0,01;1
"911";"CZE_2009_EU-SILC_D1_INC_GPWG";"national";"urban";12736;23300;23300;0,55;1
"912";"CZE_2009_EU-SILC_D1_INC_GPWG";"national";"rural";10564;23300;23300;0,45;1
"913";"CZE_2010_EU-SILC_D1_INC_GPWG";"national";"urban";11826;21375;21375;0,55;1
"914";"CZE_2010_EU-SILC_D1_INC_GPWG";"national";"rural";9549;21375;21375;0,45;1
"915";"CZE_2011_EU-SILC_D1_INC_GPWG";"national";"rural";9143;20628;20628;0,44;1
"916";"CZE_2011_EU-SILC_D1_INC_GPWG";"national";"urban";11485;20628;20628;0,56;1
"917";"CZE_2012_EU-SILC_D1_INC_GPWG";"national";"urban";11639;20236;20236;0,58;1
"918";"CZE_2012_EU-SILC_D1_INC_GPWG";"national";"rural";8597;20236;20236;0,42;1
"919";"CZE_2013_EU-SILC_D1_INC_GPWG";"national";"urban";11156;19101;19101;0,58;1
"920";"CZE_2013_EU-SILC_D1_INC_GPWG";"national";"rural";7945;19101;19101;0,42;1
"921";"CZE_2014_EU-SILC_D1_INC_GPWG";"national";"urban";10733;18208;18208;0,59;1
"922";"CZE_2014_EU-SILC_D1_INC_GPWG";"national";"rural";7475;18208;18208;0,41;1
"923";"CZE_2015_EU-SILC_D1_INC_GPWG";"national";"rural";7229;17701;17701;0,41;1
"924";"CZE_2015_EU-SILC_D1_INC_GPWG";"national";"urban";10472;17701;17701;0,59;1
"925";"CZE_2016_EU-SILC_D1_INC_GPWG";"national";"rural";7481;18958;18958;0,39;1
"926";"CZE_2016_EU-SILC_D1_INC_GPWG";"national";"urban";11477;18958;18958;0,61;1
"927";"CZE_2017_EU-SILC_D1_INC_GPWG";"national";"urban";12122;19198;19198;0,63;1
"928";"CZE_2017_EU-SILC_D1_INC_GPWG";"national";"rural";7076;19198;19198;0,37;1
"929";"CZE_2018_EU-SILC_D1_INC_GPWG";"national";"urban";11767;18933;18933;0,62;1
"930";"CZE_2018_EU-SILC_D1_INC_GPWG";"national";"rural";7166;18933;18933;0,38;1
"931";"CZE_2019_EU-SILC_D1_INC_GPWG";"national";"urban";11752;19149;19149;0,61;1
"932";"CZE_2019_EU-SILC_D1_INC_GPWG";"national";"rural";7397;19149;19149;0,39;1
"933";"CZE_2020_EU-SILC_D1_INC_GPWG";"national";"rural";7288;18754;18754;0,39;1
"934";"CZE_2020_EU-SILC_D1_INC_GPWG";"national";"urban";11466;18754;18754;0,61;1
"935";"CZE_2021_EU-SILC_D1_INC_GPWG";"national";"urban";11469;18590;18590;0,62;1
"936";"CZE_2021_EU-SILC_D1_INC_GPWG";"national";"rural";7121;18590;18590;0,38;1
"937";"CZE_2022_EU-SILC_D1_INC_GPWG";"national";"urban";11187;18166;18166;0,62;1
"938";"CZE_2022_EU-SILC_D1_INC_GPWG";"national";"rural";6979;18166;18166;0,38;1
"939";"DEU_1991_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"940";"DEU_1992_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"941";"DEU_1993_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"942";"DEU_1994_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"943";"DEU_1995_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"944";"DEU_1996_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"945";"DEU_1997_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"946";"DEU_1998_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"947";"DEU_1999_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"948";"DEU_2000_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"949";"DEU_2001_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"950";"DEU_2002_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"951";"DEU_2003_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"952";"DEU_2004_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"953";"DEU_2005_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"954";"DEU_2006_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"955";"DEU_2007_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"956";"DEU_2008_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"957";"DEU_2009_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"958";"DEU_2010_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"959";"DEU_2011_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"960";"DEU_2012_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"961";"DEU_2013_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"962";"DEU_2014_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"963";"DEU_2015_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"964";"DEU_2016_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"965";"DEU_2017_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"966";"DEU_2018_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"967";"DEU_2019_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"968";"DEU_2020_GSOEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"969";"DJI_2002_EDAM_D1_CON_HIST";"national";"urban";14373;16416;16416;0,88;1
"970";"DJI_2002_EDAM_D1_CON_HIST";"national";"rural";2043;16416;16416;0,12;1
"971";"DJI_2012_EDAM_D1_CON_GPWG";"national";"rural";9060;31683;31683;0,29;1
"972";"DJI_2012_EDAM_D1_CON_GPWG";"national";"urban";22623;31683;31683;0,71;1
"973";"DJI_2013_EDAM_D1_CON_GPWG";"national";"urban";1514;3416;3416;0,44;1
"974";"DJI_2013_EDAM_D1_CON_GPWG";"national";"rural";1902;3416;3416;0,56;1
"975";"DJI_2017_EDAM_D1_CON_GPWG";"national";"rural";7499;21489;21489;0,35;1
"976";"DJI_2017_EDAM_D1_CON_GPWG";"national";"urban";13990;21489;21489;0,65;1
"977";"DNK_1987_LM-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"978";"DNK_1992_LM-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"979";"DNK_1995_LM-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"980";"DNK_2000_LM-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"981";"DNK_2004_EU-SILC_D1_INC_GPWG";"national";"urban";10718;17240;17240;0,62;1
"982";"DNK_2004_EU-SILC_D1_INC_GPWG";"national";"rural";6522;17240;17240;0,38;1
"983";"DNK_2005_EU-SILC_D1_INC_GPWG";"national";"urban";9480;15270;15270;0,62;1
"984";"DNK_2005_EU-SILC_D1_INC_GPWG";"national";"rural";5790;15270;15270;0,38;1
"985";"DNK_2006_EU-SILC_D1_INC_GPWG";"national";"rural";5527;14630;14630;0,38;1
"986";"DNK_2006_EU-SILC_D1_INC_GPWG";"national";"urban";9103;14630;14630;0,62;1
"987";"DNK_2007_EU-SILC_D1_INC_GPWG";"national";"urban";11116;14823;14823;0,75;1
"988";"DNK_2007_EU-SILC_D1_INC_GPWG";"national";"rural";3707;14823;14823;0,25;1
"989";"DNK_2008_EU-SILC_D1_INC_GPWG";"national";"urban";10909;14787;14787;0,74;1
"990";"DNK_2008_EU-SILC_D1_INC_GPWG";"national";"rural";3878;14787;14787;0,26;1
"991";"DNK_2009_EU-SILC_D1_INC_GPWG";"national";"urban";11071;14859;14859;0,75;1
"992";"DNK_2009_EU-SILC_D1_INC_GPWG";"national";"rural";3788;14859;14859;0,25;1
"993";"DNK_2010_EU-SILC_D1_INC_GPWG";"national";"urban";10890;14586;14586;0,75;1
"994";"DNK_2010_EU-SILC_D1_INC_GPWG";"national";"rural";3696;14586;14586;0,25;1
"995";"DNK_2011_EU-SILC_D1_INC_GPWG";"national";"urban";9658;13076;13076;0,74;1
"996";"DNK_2011_EU-SILC_D1_INC_GPWG";"national";"rural";3418;13076;13076;0,26;1
"997";"DNK_2012_EU-SILC_D1_INC_GPWG";"national";"urban";6781;13099;13099;0,52;1
"998";"DNK_2012_EU-SILC_D1_INC_GPWG";"national";"rural";6318;13099;13099;0,48;1
"999";"DNK_2013_EU-SILC_D1_INC_GPWG";"national";"rural";6508;13338;13338;0,49;1
"1000";"DNK_2013_EU-SILC_D1_INC_GPWG";"national";"urban";6830;13338;13338;0,51;1
"1001";"DNK_2014_EU-SILC_D1_INC_GPWG";"national";"urban";7297;14049;14049;0,52;1
"1002";"DNK_2014_EU-SILC_D1_INC_GPWG";"national";"rural";6752;14049;14049;0,48;1
"1003";"DNK_2015_EU-SILC_D1_INC_GPWG";"national";"urban";7328;13952;13952;0,53;1
"1004";"DNK_2015_EU-SILC_D1_INC_GPWG";"national";"rural";6624;13952;13952;0,47;1
"1005";"DNK_2016_EU-SILC_D1_INC_GPWG";"national";"urban";8735;13765;13765;0,63;1
"1006";"DNK_2016_EU-SILC_D1_INC_GPWG";"national";"rural";5030;13765;13765;0,37;1
"1007";"DNK_2017_EU-SILC_D1_INC_GPWG";"national";"urban";8018;12687;12687;0,63;1
"1008";"DNK_2017_EU-SILC_D1_INC_GPWG";"national";"rural";4669;12687;12687;0,37;1
"1009";"DNK_2018_EU-SILC_D1_INC_GPWG";"national";"urban";7423;11690;11690;0,63;1
"1010";"DNK_2018_EU-SILC_D1_INC_GPWG";"national";"rural";4267;11690;11690;0,37;1
"1011";"DNK_2019_EU-SILC_D1_INC_GPWG";"national";"urban";7606;11996;11996;0,63;1
"1012";"DNK_2019_EU-SILC_D1_INC_GPWG";"national";"rural";4390;11996;11996;0,37;1
"1013";"DNK_2020_EU-SILC_D1_INC_GPWG";"national";"urban";8610;13498;13498;0,64;1
"1014";"DNK_2020_EU-SILC_D1_INC_GPWG";"national";"rural";4888;13498;13498;0,36;1
"1015";"DNK_2021_EU-SILC_D1_INC_GPWG";"national";"urban";10043;15577;15577;0,64;1
"1016";"DNK_2021_EU-SILC_D1_INC_GPWG";"national";"rural";5534;15577;15577;0,36;1
"1017";"DNK_2022_EU-SILC_D1_INC_GPWG";"national";"urban";8476;13242;13242;0,64;1
"1018";"DNK_2022_EU-SILC_D1_INC_GPWG";"national";"rural";4766;13242;13242;0,36;1
"1019";"DOM_1986_ENGSLF_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"1020";"DOM_1989_ENGSLF_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"1021";"DOM_1992_ICS_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"1022";"DOM_1996_ENFT_D1_INC_GPWG";"national";"rural";8307;23821;23821;0,35;1
"1023";"DOM_1996_ENFT_D1_INC_GPWG";"national";"urban";15514;23821;23821;0,65;1
"1024";"DOM_1997_ENFT_D1_INC_GPWG";"national";"rural";5161;15641;15641;0,33;1
"1025";"DOM_1997_ENFT_D1_INC_GPWG";"national";"urban";10480;15641;15641;0,67;1
"1026";"DOM_2000_ENFT_D1_INC_GPWG";"national";"rural";7478;22465;22465;0,33;1
"1027";"DOM_2000_ENFT_D1_INC_GPWG";"national";"urban";14987;22465;22465;0,67;1
"1028";"DOM_2001_ENFT_D1_INC_GPWG";"national";"urban";14967;22249;22249;0,67;1
"1029";"DOM_2001_ENFT_D1_INC_GPWG";"national";"rural";7282;22249;22249;0,33;1
"1030";"DOM_2002_ENFT_D1_INC_GPWG";"national";"urban";14867;22144;22144;0,67;1
"1031";"DOM_2002_ENFT_D1_INC_GPWG";"national";"rural";7277;22144;22144;0,33;1
"1032";"DOM_2003_ENFT_D1_INC_GPWG";"national";"urban";20812;29771;29771;0,7;1
"1033";"DOM_2003_ENFT_D1_INC_GPWG";"national";"rural";8959;29771;29771;0,3;1
"1034";"DOM_2004_ENFT_D1_INC_GPWG";"national";"urban";20157;29289;29289;0,69;1
"1035";"DOM_2004_ENFT_D1_INC_GPWG";"national";"rural";9132;29289;29289;0,31;1
"1036";"DOM_2005_ENFT_D1_INC_GPWG";"national";"urban";20889;30038;30038;0,7;1
"1037";"DOM_2005_ENFT_D1_INC_GPWG";"national";"rural";9149;30038;30038;0,3;1
"1038";"DOM_2006_ENFT_D1_INC_GPWG";"national";"urban";19624;28655;28655;0,68;1
"1039";"DOM_2006_ENFT_D1_INC_GPWG";"national";"rural";9031;28655;28655;0,32;1
"1040";"DOM_2007_ENFT_D1_INC_GPWG";"national";"urban";19546;28469;28469;0,69;1
"1041";"DOM_2007_ENFT_D1_INC_GPWG";"national";"rural";8923;28469;28469;0,31;1
"1042";"DOM_2008_ENFT_D1_INC_GPWG";"national";"urban";18987;30672;30672;0,62;1
"1043";"DOM_2008_ENFT_D1_INC_GPWG";"national";"rural";11685;30672;30672;0,38;1
"1044";"DOM_2009_ENFT_D1_INC_GPWG";"national";"urban";18683;30430;30430;0,61;1
"1045";"DOM_2009_ENFT_D1_INC_GPWG";"national";"rural";11747;30430;30430;0,39;1
"1046";"DOM_2010_ENFT_D1_INC_GPWG";"national";"urban";18306;29901;29901;0,61;1
"1047";"DOM_2010_ENFT_D1_INC_GPWG";"national";"rural";11595;29901;29901;0,39;1
"1048";"DOM_2011_ENFT_D1_INC_GPWG";"national";"urban";17834;29532;29532;0,6;1
"1049";"DOM_2011_ENFT_D1_INC_GPWG";"national";"rural";11698;29532;29532;0,4;1
"1050";"DOM_2012_ENFT_D1_INC_GPWG";"national";"urban";17773;29130;29130;0,61;1
"1051";"DOM_2012_ENFT_D1_INC_GPWG";"national";"rural";11357;29130;29130;0,39;1
"1052";"DOM_2013_ENFT_D1_INC_GPWG";"national";"rural";11294;29255;29255;0,39;1
"1053";"DOM_2013_ENFT_D1_INC_GPWG";"national";"urban";17961;29255;29255;0,61;1
"1054";"DOM_2014_ENFT_D1_INC_GPWG";"national";"urban";17112;27635;27635;0,62;1
"1055";"DOM_2014_ENFT_D1_INC_GPWG";"national";"rural";10523;27635;27635;0,38;1
"1056";"DOM_2015_ENFT_D1_INC_GPWG";"national";"rural";10368;26730;26730;0,39;1
"1057";"DOM_2015_ENFT_D1_INC_GPWG";"national";"urban";16362;26730;26730;0,61;1
"1058";"DOM_2016_ENFT_D1_INC_GPWG";"national";"urban";16031;26326;26326;0,61;1
"1059";"DOM_2016_ENFT_D1_INC_GPWG";"national";"rural";10295;26326;26326;0,39;1
"1060";"DOM_2017_ECNFT-Q03_D1_INC_GPWG";"national";"urban";15198;20866;20866;0,73;1
"1061";"DOM_2017_ECNFT-Q03_D1_INC_GPWG";"national";"rural";5668;20866;20866;0,27;1
"1062";"DOM_2018_ECNFT-Q03_D1_INC_GPWG";"national";"rural";5335;20221;20221;0,26;1
"1063";"DOM_2018_ECNFT-Q03_D1_INC_GPWG";"national";"urban";14886;20221;20221;0,74;1
"1064";"DOM_2019_ECNFT-Q03_D1_INC_GPWG";"national";"urban";15295;21008;21008;0,73;1
"1065";"DOM_2019_ECNFT-Q03_D1_INC_GPWG";"national";"rural";5713;21008;21008;0,27;1
"1066";"DOM_2020_ECNFT-Q03_D1_INC_GPWG";"national";"rural";4958;18051;18051;0,27;1
"1067";"DOM_2020_ECNFT-Q03_D1_INC_GPWG";"national";"urban";13093;18051;18051;0,73;1
"1068";"DOM_2021_ECNFT-Q03_D1_INC_GPWG";"national";"rural";5444;19232;19232;0,28;1
"1069";"DOM_2021_ECNFT-Q03_D1_INC_GPWG";"national";"urban";13788;19232;19232;0,72;1
"1070";"DOM_2022_ECNFT-Q03_D1_INC_GPWG";"national";"urban";13387;18681;18681;0,72;1
"1071";"DOM_2022_ECNFT-Q03_D1_INC_GPWG";"national";"rural";5294;18681;18681;0,28;1
"1072";"DZA_1988_EDCM_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"1073";"DZA_1995_ENMNV_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"1074";"DZA_2011_ENCNVM_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"1075";"ECU_1987_EPED_D2_INC_SYNTH";"urban";"urban";100000;100000;100000;1;1
"1076";"ECU_1994_ECV_D1_INC_GPWG";"national";"urban";13241;20101;20101;0,66;1
"1077";"ECU_1994_ECV_D1_INC_GPWG";"national";"rural";6860;20101;20101;0,34;1
"1078";"ECU_1995_EPED_D2_INC_GPWG";"urban";"urban";33393;33393;33393;1;1
"1079";"ECU_1998_EPED_D2_INC_GPWG";"urban";"urban";37549;37549;37549;1;1
"1080";"ECU_1999_ECV_D1_INC_GPWG";"national";"rural";11051;24977;24977;0,44;1
"1081";"ECU_1999_ECV_D1_INC_GPWG";"national";"urban";13926;24977;24977;0,56;1
"1082";"ECU_2000_EPED_D1_INC_GPWG";"national";"urban";35246;58173;58173;0,61;1
"1083";"ECU_2000_EPED_D1_INC_GPWG";"national";"rural";22927;58173;58173;0,39;1
"1084";"ECU_2003_ENEMDU_D1_INC_GPWG";"national";"rural";37935;81114;81114;0,47;1
"1085";"ECU_2003_ENEMDU_D1_INC_GPWG";"national";"urban";43179;81114;81114;0,53;1
"1086";"ECU_2004_ENEMDU_D1_INC_GPWG";"national";"rural";38816;82057;82057;0,47;1
"1087";"ECU_2004_ENEMDU_D1_INC_GPWG";"national";"urban";43241;82057;82057;0,53;1
"1088";"ECU_2005_ENEMDU_D1_INC_GPWG";"national";"urban";41190;76386;76386;0,54;1
"1089";"ECU_2005_ENEMDU_D1_INC_GPWG";"national";"rural";35196;76386;76386;0,46;1
"1090";"ECU_2006_ENEMDU_D1_INC_GPWG";"national";"urban";41298;77713;77713;0,53;1
"1091";"ECU_2006_ENEMDU_D1_INC_GPWG";"national";"rural";36415;77713;77713;0,47;1
"1092";"ECU_2007_ENEMDU_D1_INC_GPWG";"national";"rural";34622;75767;75767;0,46;1
"1093";"ECU_2007_ENEMDU_D1_INC_GPWG";"national";"urban";41145;75767;75767;0,54;1
"1094";"ECU_2008_ENEMDU_D1_INC_GPWG";"national";"urban";42894;78468;78468;0,55;1
"1095";"ECU_2008_ENEMDU_D1_INC_GPWG";"national";"rural";35574;78468;78468;0,45;1
"1096";"ECU_2009_ENEMDU_D1_INC_GPWG";"national";"urban";42503;77997;77997;0,54;1
"1097";"ECU_2009_ENEMDU_D1_INC_GPWG";"national";"rural";35494;77997;77997;0,46;1
"1098";"ECU_2010_ENEMDU_D1_INC_GPWG";"national";"rural";37882;82356;82356;0,46;1
"1099";"ECU_2010_ENEMDU_D1_INC_GPWG";"national";"urban";44474;82356;82356;0,54;1
"1100";"ECU_2011_ENEMDU_D1_INC_GPWG";"national";"urban";39648;69282;69282;0,57;1
"1101";"ECU_2011_ENEMDU_D1_INC_GPWG";"national";"rural";29634;69282;69282;0,43;1
"1102";"ECU_2012_ENEMDU_D1_INC_GPWG";"national";"rural";32123;72758;72758;0,44;1
"1103";"ECU_2012_ENEMDU_D1_INC_GPWG";"national";"urban";40635;72758;72758;0,56;1
"1104";"ECU_2013_ENEMDU_D1_INC_GPWG";"national";"urban";44081;81282;81282;0,54;1
"1105";"ECU_2013_ENEMDU_D1_INC_GPWG";"national";"rural";37201;81282;81282;0,46;1
"1106";"ECU_2014_ENEMDU_D1_INC_GPWG";"national";"rural";47994;116213;116213;0,41;1
"1107";"ECU_2014_ENEMDU_D1_INC_GPWG";"national";"urban";68219;116213;116213;0,59;1
"1108";"ECU_2015_ENEMDU_D1_INC_GPWG";"national";"urban";66268;112397;112397;0,59;1
"1109";"ECU_2015_ENEMDU_D1_INC_GPWG";"national";"rural";46129;112397;112397;0,41;1
"1110";"ECU_2016_ENEMDU_D1_INC_GPWG";"national";"urban";67353;113807;113807;0,59;1
"1111";"ECU_2016_ENEMDU_D1_INC_GPWG";"national";"rural";46454;113807;113807;0,41;1
"1112";"ECU_2017_ENEMDU_D1_INC_GPWG";"national";"urban";65732;110077;110077;0,6;1
"1113";"ECU_2017_ENEMDU_D1_INC_GPWG";"national";"rural";44345;110077;110077;0,4;1
"1114";"ECU_2018_ENEMDU_D1_INC_GPWG";"national";"urban";36857;59159;59159;0,62;1
"1115";"ECU_2018_ENEMDU_D1_INC_GPWG";"national";"rural";22302;59159;59159;0,38;1
"1116";"ECU_2019_ENEMDU_D1_INC_GPWG";"national";"rural";22601;58921;58921;0,38;1
"1117";"ECU_2019_ENEMDU_D1_INC_GPWG";"national";"urban";36320;58921;58921;0,62;1
"1118";"ECU_2020_ENEMDU_D1_INC_GPWG";"national";"urban";19107;30340;30340;0,63;1
"1119";"ECU_2020_ENEMDU_D1_INC_GPWG";"national";"rural";11233;30340;30340;0,37;1
"1120";"ECU_2021_ENEMDU_D1_INC_GPWG";"national";"urban";21608;29841;29841;0,72;1
"1121";"ECU_2021_ENEMDU_D1_INC_GPWG";"national";"rural";8233;29841;29841;0,28;1
"1122";"ECU_2022_ENEMDU_D1_INC_GPWG";"national";"urban";21197;28910;28910;0,73;1
"1123";"ECU_2022_ENEMDU_D1_INC_GPWG";"national";"rural";7713;28910;28910;0,27;1
"1124";"ECU_2023_ENEMDU_D1_INC_GPWG";"national";"urban";20527;28214;28214;0,73;1
"1125";"ECU_2023_ENEMDU_D1_INC_GPWG";"national";"rural";7687;28214;28214;0,27;1
"1126";"EGY_1990_HIECS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"1127";"EGY_1995_HIECS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"1128";"EGY_1999_HIECS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"1129";"EGY_2004_HIECS_D1_CON_GPWG";"national";"urban";21743;47095;47095;0,46;1
"1130";"EGY_2004_HIECS_D1_CON_GPWG";"national";"rural";25352;47095;47095;0,54;1
"1131";"EGY_2008_HIECS_D1_CON_GPWG";"national";"rural";12657;23428;23428;0,54;1
"1132";"EGY_2008_HIECS_D1_CON_GPWG";"national";"urban";10771;23428;23428;0,46;1
"1133";"EGY_2010_HIECS_D1_CON_GPWG";"national";"rural";19244;34069;34069;0,56;1
"1134";"EGY_2010_HIECS_D1_CON_GPWG";"national";"urban";14825;34069;34069;0,44;1
"1135";"EGY_2012_HIECS_D1_CON_GPWG";"national";"rural";38571;65411;65411;0,59;1
"1136";"EGY_2012_HIECS_D1_CON_GPWG";"national";"urban";26840;65411;65411;0,41;1
"1137";"EGY_2015_HIECS_D1_CON_GPWG";"national";"urban";21543;52254;52254;0,41;1
"1138";"EGY_2015_HIECS_D1_CON_GPWG";"national";"rural";30711;52254;52254;0,59;1
"1139";"EGY_2017_HIECS_D1_CON_GPWG";"national";"rural";30473;52928;52928;0,58;1
"1140";"EGY_2017_HIECS_D1_CON_GPWG";"national";"urban";22455;52928;52928;0,42;1
"1141";"EGY_2019_HIECS_D1_CON_GPWG";"national";"urban";18525;45200;45200;0,41;1
"1142";"EGY_2019_HIECS_D1_CON_GPWG";"national";"rural";26675;45200;45200;0,59;1
"1143";"ESP_1980_HBS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"1144";"ESP_1985_HBS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"1145";"ESP_1990_HBS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"1146";"ESP_1993_ECHP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"1147";"ESP_1994_ECHP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"1148";"ESP_1995_ECHP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"1149";"ESP_1996_ECHP-LIS_D1_INC_BIN";"national";"";398;398;398;1;1
"1150";"ESP_1997_ECHP-LIS_D1_INC_BIN";"national";"";399;399;399;1;1
"1151";"ESP_1998_ECHP-LIS_D1_INC_BIN";"national";"";398;398;398;1;1
"1152";"ESP_1999_ECHP-LIS_D1_INC_BIN";"national";"";393;393;393;1;1
"1153";"ESP_2000_ECHP-LIS_D1_INC_BIN";"national";"";391;391;391;1;1
"1154";"ESP_2004_EU-SILC_D1_INC_GPWG";"national";"urban";29113;42061;42061;0,69;1
"1155";"ESP_2004_EU-SILC_D1_INC_GPWG";"national";"rural";12948;42061;42061;0,31;1
"1156";"ESP_2005_EU-SILC_D1_INC_GPWG";"national";"urban";25322;37233;37233;0,68;1
"1157";"ESP_2005_EU-SILC_D1_INC_GPWG";"national";"rural";11911;37233;37233;0,32;1
"1158";"ESP_2006_EU-SILC_D1_INC_GPWG";"national";"urban";23234;34491;34491;0,67;1
"1159";"ESP_2006_EU-SILC_D1_INC_GPWG";"national";"rural";11257;34491;34491;0,33;1
"1160";"ESP_2007_EU-SILC_D1_INC_GPWG";"national";"rural";11033;34518;34518;0,32;1
"1161";"ESP_2007_EU-SILC_D1_INC_GPWG";"national";"urban";23485;34518;34518;0,68;1
"1162";"ESP_2008_EU-SILC_D1_INC_GPWG";"national";"rural";11378;35902;35902;0,32;1
"1163";"ESP_2008_EU-SILC_D1_INC_GPWG";"national";"urban";24524;35902;35902;0,68;1
"1164";"ESP_2009_EU-SILC_D1_INC_GPWG";"national";"urban";25265;36728;36728;0,69;1
"1165";"ESP_2009_EU-SILC_D1_INC_GPWG";"national";"rural";11463;36728;36728;0,31;1
"1166";"ESP_2010_EU-SILC_D1_INC_GPWG";"national";"urban";25341;36870;36870;0,69;1
"1167";"ESP_2010_EU-SILC_D1_INC_GPWG";"national";"rural";11529;36870;36870;0,31;1
"1168";"ESP_2011_EU-SILC_D1_INC_GPWG";"national";"urban";23732;34602;34602;0,69;1
"1169";"ESP_2011_EU-SILC_D1_INC_GPWG";"national";"rural";10870;34602;34602;0,31;1
"1170";"ESP_2012_EU-SILC_D1_INC_GPWG";"national";"urban";23255;33444;33444;0,7;1
"1171";"ESP_2012_EU-SILC_D1_INC_GPWG";"national";"rural";10189;33444;33444;0,3;1
"1172";"ESP_2013_EU-SILC_D1_INC_GPWG";"national";"urban";22116;32041;32041;0,69;1
"1173";"ESP_2013_EU-SILC_D1_INC_GPWG";"national";"rural";9925;32041;32041;0,31;1
"1174";"ESP_2014_EU-SILC_D1_INC_GPWG";"national";"urban";22040;31508;31508;0,7;1
"1175";"ESP_2014_EU-SILC_D1_INC_GPWG";"national";"rural";9468;31508;31508;0,3;1
"1176";"ESP_2015_EU-SILC_D1_INC_GPWG";"national";"urban";22856;32293;32293;0,71;1
"1177";"ESP_2015_EU-SILC_D1_INC_GPWG";"national";"rural";9437;32293;32293;0,29;1
"1178";"ESP_2016_EU-SILC_D1_INC_GPWG";"national";"urban";26476;36308;36308;0,73;1
"1179";"ESP_2016_EU-SILC_D1_INC_GPWG";"national";"rural";9832;36308;36308;0,27;1
