"";"cache_id";"reporting_level";"area";"N"
"1152";"ESP_1999_ECHP-LIS_D1_INC_BIN";"national";"";393
"1153";"ESP_2000_ECHP-LIS_D1_INC_BIN";"national";"";391
"1154";"ESP_2004_EU-SILC_D1_INC_GPWG";"national";"urban";29113
"1155";"ESP_2004_EU-SILC_D1_INC_GPWG";"national";"rural";12948
"1156";"ESP_2005_EU-SILC_D1_INC_GPWG";"national";"urban";25322
"1157";"ESP_2005_EU-SILC_D1_INC_GPWG";"national";"rural";11911
"1158";"ESP_2006_EU-SILC_D1_INC_GPWG";"national";"urban";23234
"1159";"ESP_2006_EU-SILC_D1_INC_GPWG";"national";"rural";11257
"1160";"ESP_2007_EU-SILC_D1_INC_GPWG";"national";"rural";11033
"1161";"ESP_2007_EU-SILC_D1_INC_GPWG";"national";"urban";23485
"1162";"ESP_2008_EU-SILC_D1_INC_GPWG";"national";"rural";11378
"1163";"ESP_2008_EU-SILC_D1_INC_GPWG";"national";"urban";24524
"1164";"ESP_2009_EU-SILC_D1_INC_GPWG";"national";"urban";25265
"1165";"ESP_2009_EU-SILC_D1_INC_GPWG";"national";"rural";11463
"1166";"ESP_2010_EU-SILC_D1_INC_GPWG";"national";"urban";25341
"1167";"ESP_2010_EU-SILC_D1_INC_GPWG";"national";"rural";11529
"1168";"ESP_2011_EU-SILC_D1_INC_GPWG";"national";"urban";23732
"1169";"ESP_2011_EU-SILC_D1_INC_GPWG";"national";"rural";10870
"1170";"ESP_2012_EU-SILC_D1_INC_GPWG";"national";"urban";23255
"1171";"ESP_2012_EU-SILC_D1_INC_GPWG";"national";"rural";10189
"1172";"ESP_2013_EU-SILC_D1_INC_GPWG";"national";"urban";22116
"1173";"ESP_2013_EU-SILC_D1_INC_GPWG";"national";"rural";9925
"1174";"ESP_2014_EU-SILC_D1_INC_GPWG";"national";"urban";22040
"1175";"ESP_2014_EU-SILC_D1_INC_GPWG";"national";"rural";9468
"1176";"ESP_2015_EU-SILC_D1_INC_GPWG";"national";"urban";22856
"1177";"ESP_2015_EU-SILC_D1_INC_GPWG";"national";"rural";9437
"1178";"ESP_2016_EU-SILC_D1_INC_GPWG";"national";"urban";26476
"1179";"ESP_2016_EU-SILC_D1_INC_GPWG";"national";"rural";9832
"1180";"ESP_2017_EU-SILC_D1_INC_GPWG";"national";"rural";9443
"1181";"ESP_2017_EU-SILC_D1_INC_GPWG";"national";"urban";25416
"1182";"ESP_2018_EU-SILC_D1_INC_GPWG";"national";"urban";24164
"1183";"ESP_2018_EU-SILC_D1_INC_GPWG";"national";"rural";9514
"1184";"ESP_2019_EU-SILC_D1_INC_GPWG";"national";"urban";28482
"1185";"ESP_2019_EU-SILC_D1_INC_GPWG";"national";"rural";11315
"1186";"ESP_2020_EU-SILC_D1_INC_GPWG";"national";"urban";27407
"1187";"ESP_2020_EU-SILC_D1_INC_GPWG";"national";"rural";10560
"1188";"ESP_2021_EU-SILC_D1_INC_GPWG";"national";"urban";44401
"1189";"ESP_2021_EU-SILC_D1_INC_GPWG";"national";"rural";7792
"1190";"ESP_2022_EU-SILC_D1_INC_GPWG";"national";"urban";50220
"1191";"ESP_2022_EU-SILC_D1_INC_GPWG";"national";"rural";9468
"1192";"EST_1993_HIES_D1_INC_SYNTH";"national";"national";100000
"1193";"EST_1995_HIES_D1_CON_SYNTH";"national";"national";100000
"1194";"EST_1998_HIES_D1_CON_SYNTH";"national";"national";100000
"1195";"EST_2000_HBS_D1_CON_GPWG";"national";"urban";10222
"1196";"EST_2000_HBS_D1_CON_GPWG";"national";"rural";7224
"1197";"EST_2001_HBS_D1_CON_GPWG";"national";"rural";6212
"1198";"EST_2001_HBS_D1_CON_GPWG";"national";"urban";9950
"1199";"EST_2002_HBS_D1_CON_GPWG";"national";"rural";5821
"1200";"EST_2002_HBS_D1_CON_GPWG";"national";"urban";9237
"1201";"EST_2003_HBS_D1_CON_GPWG";"national";"rural";3868
"1202";"EST_2003_HBS_D1_CON_GPWG";"national";"urban";5199
"1203";"EST_2004_EU-SILC_D1_INC_GPWG";"national";"rural";8015
"1204";"EST_2004_EU-SILC_D1_INC_GPWG";"national";"urban";3494
"1205";"EST_2004_HBS_D1_CON_GPWG";"national";"rural";3907
"1206";"EST_2004_HBS_D1_CON_GPWG";"national";"urban";4688
"1207";"EST_2005_EU-SILC_D1_INC_GPWG";"national";"urban";3465
"1208";"EST_2005_EU-SILC_D1_INC_GPWG";"national";"rural";8379
"1209";"EST_2006_EU-SILC_D1_INC_GPWG";"national";"urban";4526
"1210";"EST_2006_EU-SILC_D1_INC_GPWG";"national";"rural";11252
"1211";"EST_2007_EU-SILC_D1_INC_GPWG";"national";"rural";10068
"1212";"EST_2007_EU-SILC_D1_INC_GPWG";"national";"urban";4292
"1213";"EST_2008_EU-SILC_D1_INC_GPWG";"national";"rural";9041
"1214";"EST_2008_EU-SILC_D1_INC_GPWG";"national";"urban";3982
"1215";"EST_2009_EU-SILC_D1_INC_GPWG";"national";"rural";9488
"1216";"EST_2009_EU-SILC_D1_INC_GPWG";"national";"urban";4045
"1217";"EST_2010_EU-SILC_D1_INC_GPWG";"national";"rural";9306
"1218";"EST_2010_EU-SILC_D1_INC_GPWG";"national";"urban";4144
"1219";"EST_2011_EU-SILC_D1_INC_GPWG";"national";"rural";9440
"1220";"EST_2011_EU-SILC_D1_INC_GPWG";"national";"urban";3979
"1221";"EST_2012_EU-SILC_D1_INC_GPWG";"national";"urban";6221
"1222";"EST_2012_EU-SILC_D1_INC_GPWG";"national";"rural";8019
"1223";"EST_2013_EU-SILC_D1_INC_GPWG";"national";"rural";8620
"1224";"EST_2013_EU-SILC_D1_INC_GPWG";"national";"urban";6398
"1225";"EST_2014_EU-SILC_D1_INC_GPWG";"national";"urban";6484
"1226";"EST_2014_EU-SILC_D1_INC_GPWG";"national";"rural";8518
"1227";"EST_2015_EU-SILC_D1_INC_GPWG";"national";"rural";8126
"1228";"EST_2015_EU-SILC_D1_INC_GPWG";"national";"urban";6386
"1229";"EST_2016_EU-SILC_D1_INC_GPWG";"national";"urban";6725
"1230";"EST_2016_EU-SILC_D1_INC_GPWG";"national";"rural";8444
"1231";"EST_2017_EU-SILC_D1_INC_GPWG";"national";"rural";8474
"1232";"EST_2017_EU-SILC_D1_INC_GPWG";"national";"urban";6819
"1233";"EST_2018_EU-SILC_D1_INC_GPWG";"national";"rural";6867
"1234";"EST_2018_EU-SILC_D1_INC_GPWG";"national";"urban";7993
"1235";"EST_2019_EU-SILC_D1_INC_GPWG";"national";"rural";6879
"1236";"EST_2019_EU-SILC_D1_INC_GPWG";"national";"urban";8222
"1237";"EST_2020_EU-SILC_D1_INC_GPWG";"national";"rural";6590
"1238";"EST_2020_EU-SILC_D1_INC_GPWG";"national";"urban";8530
"1239";"EST_2021_EU-SILC_D1_INC_GPWG";"national";"rural";7480
"1240";"EST_2021_EU-SILC_D1_INC_GPWG";"national";"urban";7630
"1241";"EST_2022_EU-SILC_D1_INC_GPWG";"national";"urban";6397
"1242";"EST_2022_EU-SILC_D1_INC_GPWG";"national";"rural";6578
"1243";"ETH_1981_HICES_D2_CON_SYNTH";"rural";"rural";100000
"1244";"ETH_1995_HICES_D1_CON_GPWG";"national";"rural";7094
"1245";"ETH_1995_HICES_D1_CON_GPWG";"national";"urban";4579
"1246";"ETH_1999_HICES_D1_CON_GPWG";"national";"urban";8213
"1247";"ETH_1999_HICES_D1_CON_GPWG";"national";"rural";8459
"1248";"ETH_2004_HICES_D1_CON_GPWG";"national";"rural";9456
"1249";"ETH_2004_HICES_D1_CON_GPWG";"national";"urban";11843
"1250";"ETH_2010_HICES_D1_CON_GPWG";"national";"rural";52207
"1251";"ETH_2010_HICES_D1_CON_GPWG";"national";"urban";66784
"1252";"ETH_2015_HICES_D1_CON_GPWG";"national";"rural";51025
"1253";"ETH_2015_HICES_D1_CON_GPWG";"national";"urban";74124
"1254";"ETH_2021_HCES_D1_CON_GPWG";"national";"rural";14209
"1255";"ETH_2021_HCES_D1_CON_GPWG";"national";"urban";19619
"1256";"FIN_1987_IDS-LIS_D1_INC_BIN";"national";"";400
"1257";"FIN_1991_IDS-LIS_D1_INC_BIN";"national";"";400
"1258";"FIN_1995_IDS-LIS_D1_INC_BIN";"national";"";400
"1259";"FIN_2000_IDS-LIS_D1_INC_BIN";"national";"";400
"1260";"FIN_2004_EU-SILC_D1_INC_GPWG";"national";"urban";10475
"1261";"FIN_2004_EU-SILC_D1_INC_GPWG";"national";"rural";18580
"1262";"FIN_2005_EU-SILC_D1_INC_GPWG";"national";"urban";10564
"1263";"FIN_2005_EU-SILC_D1_INC_GPWG";"national";"rural";18532
"1264";"FIN_2006_EU-SILC_D1_INC_GPWG";"national";"rural";18219
"1265";"FIN_2006_EU-SILC_D1_INC_GPWG";"national";"urban";9810
"1266";"FIN_2007_EU-SILC_D1_INC_GPWG";"national";"rural";17842
"1267";"FIN_2007_EU-SILC_D1_INC_GPWG";"national";"urban";9606
"1268";"FIN_2008_EU-SILC_D1_INC_GPWG";"national";"rural";16841
"1269";"FIN_2008_EU-SILC_D1_INC_GPWG";"national";"urban";9636
"1270";"FIN_2009_EU-SILC_D1_INC_GPWG";"national";"rural";15607
"1271";"FIN_2009_EU-SILC_D1_INC_GPWG";"national";"urban";9544
"1272";"FIN_2010_EU-SILC_D1_INC_GPWG";"national";"urban";9361
"1273";"FIN_2010_EU-SILC_D1_INC_GPWG";"national";"rural";17641
"1274";"FIN_2011_EU-SILC_D1_INC_GPWG";"national";"urban";7970
"1275";"FIN_2011_EU-SILC_D1_INC_GPWG";"national";"rural";15041
"1276";"FIN_2012_EU-SILC_D1_INC_GPWG";"national";"rural";16449
"1277";"FIN_2012_EU-SILC_D1_INC_GPWG";"national";"urban";8915
"1278";"FIN_2013_EU-SILC_D1_INC_GPWG";"national";"rural";11888
"1279";"FIN_2013_EU-SILC_D1_INC_GPWG";"national";"urban";16016
"1280";"FIN_2014_EU-SILC_D1_INC_GPWG";"national";"urban";17268
"1281";"FIN_2014_EU-SILC_D1_INC_GPWG";"national";"rural";9873
"1282";"FIN_2015_EU-SILC_D1_INC_GPWG";"national";"rural";9665
"1283";"FIN_2015_EU-SILC_D1_INC_GPWG";"national";"urban";16766
"1284";"FIN_2016_EU-SILC_D1_INC_GPWG";"national";"urban";16651
"1285";"FIN_2016_EU-SILC_D1_INC_GPWG";"national";"rural";9332
"1286";"FIN_2017_EU-SILC_D1_INC_GPWG";"national";"urban";16029
"1287";"FIN_2017_EU-SILC_D1_INC_GPWG";"national";"rural";8784
"1288";"FIN_2018_EU-SILC_D1_INC_GPWG";"national";"urban";15562
"1289";"FIN_2018_EU-SILC_D1_INC_GPWG";"national";"rural";8315
"1290";"FIN_2019_EU-SILC_D1_INC_GPWG";"national";"urban";15028
"1291";"FIN_2019_EU-SILC_D1_INC_GPWG";"national";"rural";8132
"1292";"FIN_2020_EU-SILC_D1_INC_GPWG";"national";"urban";14714
"1293";"FIN_2020_EU-SILC_D1_INC_GPWG";"national";"rural";7980
"1294";"FIN_2021_EU-SILC_D1_INC_GPWG";"national";"urban";14853
"1295";"FIN_2021_EU-SILC_D1_INC_GPWG";"national";"rural";7506
"1296";"FIN_2022_EU-SILC_D1_INC_GPWG";"national";"rural";7146
"1297";"FIN_2022_EU-SILC_D1_INC_GPWG";"national";"urban";14417
"1298";"FJI_2002_HIES_D1_CON_GPWG";"national";"rural";11173
"1299";"FJI_2002_HIES_D1_CON_GPWG";"national";"urban";14288
"1300";"FJI_2008_HIES_D1_CON_GPWG";"national";"rural";9120
"1301";"FJI_2008_HIES_D1_CON_GPWG";"national";"urban";7694
"1302";"FJI_2013_HIES_D1_CON_GPWG";"national";"rural";13342
"1303";"FJI_2013_HIES_D1_CON_GPWG";"national";"urban";14251
"1304";"FJI_2019_HIES_D1_CON_GPWG";"national";"rural";11628
"1305";"FJI_2019_HIES_D1_CON_GPWG";"national";"urban";14646
"1306";"FRA_1970_TIS-LIS_D1_INC_BIN";"national";"";400
"1307";"FRA_1975_TIS-LIS_D1_INC_BIN";"national";"";400
"1308";"FRA_1979_TIS-LIS_D1_INC_BIN";"national";"";400
"1309";"FRA_1984_TIS-LIS_D1_INC_BIN";"national";"";400
"1310";"FRA_1990_TIS-LIS_D1_INC_BIN";"national";"";400
"1311";"FRA_1996_TSIS-LIS_D1_INC_BIN";"national";"";400
"1312";"FRA_1997_TSIS-LIS_D1_INC_BIN";"national";"";400
"1313";"FRA_1998_TSIS-LIS_D1_INC_BIN";"national";"";400
"1314";"FRA_1999_TSIS-LIS_D1_INC_BIN";"national";"";400
"1315";"FRA_2000_TSIS-LIS_D1_INC_BIN";"national";"";400
"1316";"FRA_2001_TSIS-LIS_D1_INC_BIN";"national";"";400
"1317";"FRA_2002_TSIS-LIS_D1_INC_BIN";"national";"";400
"1318";"FRA_2004_EU-SILC_D1_INC_GPWG";"national";"urban";20617
"1319";"FRA_2004_EU-SILC_D1_INC_GPWG";"national";"rural";4351
"1320";"FRA_2005_EU-SILC_D1_INC_GPWG";"national";"urban";19953
"1321";"FRA_2005_EU-SILC_D1_INC_GPWG";"national";"rural";4278
"1322";"FRA_2006_EU-SILC_D1_INC_GPWG";"national";"urban";20364
"1323";"FRA_2006_EU-SILC_D1_INC_GPWG";"national";"rural";4555
"1324";"FRA_2007_EU-SILC_D1_INC_GPWG";"national";"urban";21071
"1325";"FRA_2007_EU-SILC_D1_INC_GPWG";"national";"rural";4797
"1326";"FRA_2008_EU-SILC_D1_INC_GPWG";"national";"urban";20706
"1327";"FRA_2008_EU-SILC_D1_INC_GPWG";"national";"rural";4798
"1328";"FRA_2009_EU-SILC_D1_INC_GPWG";"national";"urban";20716
"1329";"FRA_2009_EU-SILC_D1_INC_GPWG";"national";"rural";4884
"1330";"FRA_2010_EU-SILC_D1_INC_GPWG";"national";"urban";21337
"1331";"FRA_2010_EU-SILC_D1_INC_GPWG";"national";"rural";5167
"1332";"FRA_2011_EU-SILC_D1_INC_GPWG";"national";"urban";21647
"1333";"FRA_2011_EU-SILC_D1_INC_GPWG";"national";"rural";5406
"1334";"FRA_2012_EU-SILC_D1_INC_GPWG";"national";"urban";17567
"1335";"FRA_2012_EU-SILC_D1_INC_GPWG";"national";"rural";10953
"1336";"FRA_2012_EU-SILC_D1_INC_GPWG";"national";"";4
"1337";"FRA_2013_EU-SILC_D1_INC_GPWG";"national";"urban";15708
"1338";"FRA_2013_EU-SILC_D1_INC_GPWG";"national";"rural";10592
"1339";"FRA_2013_EU-SILC_D1_INC_GPWG";"national";"";33
"1340";"FRA_2014_EU-SILC_D1_INC_GPWG";"national";"urban";16128
"1341";"FRA_2014_EU-SILC_D1_INC_GPWG";"national";"rural";10651
"1342";"FRA_2015_EU-SILC_D1_INC_GPWG";"national";"urban";16192
"1343";"FRA_2015_EU-SILC_D1_INC_GPWG";"national";"rural";10438
"1344";"FRA_2016_EU-SILC_D1_INC_GPWG";"national";"rural";10493
"1345";"FRA_2016_EU-SILC_D1_INC_GPWG";"national";"urban";16132
"1346";"FRA_2017_EU-SILC_D1_INC_GPWG";"national";"urban";15527
"1347";"FRA_2017_EU-SILC_D1_INC_GPWG";"national";"rural";9848
"1348";"FRA_2018_EU-SILC_D1_INC_GPWG";"national";"urban";15063
"1349";"FRA_2018_EU-SILC_D1_INC_GPWG";"national";"rural";9606
"1350";"FRA_2019_EU-SILC_D1_INC_GPWG";"national";"urban";15490
"1351";"FRA_2019_EU-SILC_D1_INC_GPWG";"national";"rural";10982
"1352";"FRA_2020_EU-SILC_D1_INC_GPWG";"national";"urban";15470
"1353";"FRA_2020_EU-SILC_D1_INC_GPWG";"national";"rural";9233
"1354";"FRA_2020_EU-SILC_D1_INC_GPWG";"national";"";3
"1355";"FRA_2021_EU-SILC_D1_INC_GPWG";"national";"urban";19727
"1356";"FRA_2021_EU-SILC_D1_INC_GPWG";"national";"rural";11800
"1357";"FRA_2021_EU-SILC_D1_INC_GPWG";"national";"";3
"1358";"FRA_2022_EU-SILC_D1_INC_GPWG";"national";"rural";14166
"1359";"FRA_2022_EU-SILC_D1_INC_GPWG";"national";"urban";24667
"1360";"FSM_2000_CPH_D2_INC_HIST";"urban";"urban";14027
"1361";"FSM_2005_HIES_D1_CON_GPWG";"national";"";1380
"1362";"FSM_2013_HIES_D1_CON_GPWG";"national";"";9934
"1363";"GAB_2005_EGEP_D1_CON_GPWG";"national";"urban";27956
"1364";"GAB_2005_EGEP_D1_CON_GPWG";"national";"rural";9645
"1365";"GAB_2017_EGEP_D1_CON_GPWG";"national";"rural";6836
"1366";"GAB_2017_EGEP_D1_CON_GPWG";"national";"urban";21098
"1367";"GBR_1968_FES-LIS_D1_INC_BIN";"national";"";400
"1368";"GBR_1969_FES-LIS_D1_INC_BIN";"national";"";400
"1369";"GBR_1970_FES-LIS_D1_INC_BIN";"national";"";400
"1370";"GBR_1971_FES-LIS_D1_INC_BIN";"national";"";400
"1371";"GBR_1972_FES-LIS_D1_INC_BIN";"national";"";400
"1372";"GBR_1973_FES-LIS_D1_INC_BIN";"national";"";400
"1373";"GBR_1974_FES-LIS_D1_INC_BIN";"national";"";400
"1374";"GBR_1975_FES-LIS_D1_INC_BIN";"national";"";400
"1375";"GBR_1976_FES-LIS_D1_INC_BIN";"national";"";400
"1376";"GBR_1977_FES-LIS_D1_INC_BIN";"national";"";400
"1377";"GBR_1978_FES-LIS_D1_INC_BIN";"national";"";400
"1378";"GBR_1979_FES-LIS_D1_INC_BIN";"national";"";400
"1379";"GBR_1980_FES-LIS_D1_INC_BIN";"national";"";400
"1380";"GBR_1981_FES-LIS_D1_INC_BIN";"national";"";400
"1381";"GBR_1982_FES-LIS_D1_INC_BIN";"national";"";400
"1382";"GBR_1983_FES-LIS_D1_INC_BIN";"national";"";400
"1383";"GBR_1984_FES-LIS_D1_INC_BIN";"national";"";400
"1384";"GBR_1985_FES-LIS_D1_INC_BIN";"national";"";400
"1385";"GBR_1986_FES-LIS_D1_INC_BIN";"national";"";400
"1386";"GBR_1987_FES-LIS_D1_INC_BIN";"national";"";400
"1387";"GBR_1988_FES-LIS_D1_INC_BIN";"national";"";400
"1388";"GBR_1989_FES-LIS_D1_INC_BIN";"national";"";400
"1389";"GBR_1990_FES-LIS_D1_INC_BIN";"national";"";400
"1390";"GBR_1991_FES-LIS_D1_INC_BIN";"national";"";400
"1391";"GBR_1992_FES-LIS_D1_INC_BIN";"national";"";400
"1392";"GBR_1993_FES-LIS_D1_INC_BIN";"national";"";400
"1393";"GBR_1994_FRS-LIS_D1_INC_BIN";"national";"";400
"1394";"GBR_1995_FRS-LIS_D1_INC_BIN";"national";"";400
"1395";"GBR_1996_FRS-LIS_D1_INC_BIN";"national";"";400
"1396";"GBR_1997_FRS-LIS_D1_INC_BIN";"national";"";400
"1397";"GBR_1998_FRS-LIS_D1_INC_BIN";"national";"";400
"1398";"GBR_1999_FRS-LIS_D1_INC_BIN";"national";"";400
"1399";"GBR_2000_FRS-LIS_D1_INC_BIN";"national";"";400
"1400";"GBR_2001_FRS-LIS_D1_INC_BIN";"national";"";400
"1401";"GBR_2002_FRS-LIS_D1_INC_BIN";"national";"";400
"1402";"GBR_2003_FRS-LIS_D1_INC_BIN";"national";"";400
"1403";"GBR_2004_FRS-LIS_D1_INC_BIN";"national";"";400
"1404";"GBR_2005_FRS-LIS_D1_INC_BIN";"national";"";400
"1405";"GBR_2006_FRS-LIS_D1_INC_BIN";"national";"";400
"1406";"GBR_2007_FRS-LIS_D1_INC_BIN";"national";"";400
"1407";"GBR_2008_FRS-LIS_D1_INC_BIN";"national";"";400
"1408";"GBR_2009_FRS-LIS_D1_INC_BIN";"national";"";400
"1409";"GBR_2010_FRS-LIS_D1_INC_BIN";"national";"";400
"1410";"GBR_2011_FRS-LIS_D1_INC_BIN";"national";"";400
"1411";"GBR_2012_FRS-LIS_D1_INC_BIN";"national";"";400
"1412";"GBR_2013_FRS-LIS_D1_INC_BIN";"national";"";400
"1413";"GBR_2014_FRS-LIS_D1_INC_BIN";"national";"";400
"1414";"GBR_2015_FRS-LIS_D1_INC_BIN";"national";"";400
"1415";"GBR_2016_FRS-LIS_D1_INC_BIN";"national";"";400
"1416";"GBR_2017_FRS-LIS_D1_INC_BIN";"national";"";400
"1417";"GBR_2018_FRS-LIS_D1_INC_BIN";"national";"";400
"1418";"GBR_2019_FRS-LIS_D1_INC_BIN";"national";"";400
"1419";"GBR_2020_FRS-LIS_D1_INC_BIN";"national";"";400
"1420";"GBR_2021_FRS-LIS_D1_INC_BIN";"national";"";400
"1421";"GEO_1996_HIS_D1_CON_SYNTH";"national";"national";100000
"1422";"GEO_1997_HIS_D1_CON_GPWG";"national";"rural";5954
"1423";"GEO_1997_HIS_D1_CON_GPWG";"national";"urban";4874
"1424";"GEO_1998_HIS_D1_CON_GPWG";"national";"rural";20981
"1425";"GEO_1998_HIS_D1_CON_GPWG";"national";"urban";17581
"1426";"GEO_1999_HIS_D1_CON_GPWG";"national";"urban";18376
"1427";"GEO_1999_HIS_D1_CON_GPWG";"national";"rural";21555
"1428";"GEO_2000_HIS_D1_CON_GPWG";"national";"rural";5790
"1429";"GEO_2000_HIS_D1_CON_GPWG";"national";"urban";4676
"1430";"GEO_2001_HIS_D1_CON_GPWG";"national";"rural";21824
"1431";"GEO_2001_HIS_D1_CON_GPWG";"national";"urban";16055
"1432";"GEO_2002_HIS_D1_CON_GPWG";"national";"rural";23545
"1433";"GEO_2002_HIS_D1_CON_GPWG";"national";"urban";16527
"1434";"GEO_2003_HIS_D1_CON_GPWG";"national";"rural";27485
"1435";"GEO_2003_HIS_D1_CON_GPWG";"national";"urban";16682
"1436";"GEO_2004_HIS_D1_CON_GPWG";"national";"rural";27260
"1437";"GEO_2004_HIS_D1_CON_GPWG";"national";"urban";16371
"1438";"GEO_2005_HIS_D1_CON_GPWG";"national";"urban";15947
"1439";"GEO_2005_HIS_D1_CON_GPWG";"national";"rural";26991
"1440";"GEO_2006_HIS_D1_CON_GPWG";"national";"rural";26144
"1441";"GEO_2006_HIS_D1_CON_GPWG";"national";"urban";15195
"1442";"GEO_2007_HIS_D1_CON_GPWG";"national";"rural";25602
"1443";"GEO_2007_HIS_D1_CON_GPWG";"national";"urban";14803
"1444";"GEO_2008_HIS_D1_CON_GPWG";"national";"rural";45771
"1445";"GEO_2008_HIS_D1_CON_GPWG";"national";"urban";26376
"1446";"GEO_2009_HIS_D1_CON_GPWG";"national";"rural";51365
"1447";"GEO_2009_HIS_D1_CON_GPWG";"national";"urban";30643
"1448";"GEO_2010_HIS_D1_CON_GPWG";"national";"rural";49578
"1449";"GEO_2010_HIS_D1_CON_GPWG";"national";"urban";29893
"1450";"GEO_2011_HIS_D1_CON_GPWG";"national";"rural";25641
"1451";"GEO_2011_HIS_D1_CON_GPWG";"national";"urban";15153
"1452";"GEO_2012_HIS_D1_CON_GPWG";"national";"urban";14968
"1453";"GEO_2012_HIS_D1_CON_GPWG";"national";"rural";25974
"1454";"GEO_2013_HIS_D1_CON_GPWG";"national";"rural";25312
"1455";"GEO_2013_HIS_D1_CON_GPWG";"national";"urban";14614
"1456";"GEO_2014_HIS_D1_CON_GPWG";"national";"rural";24937
"1457";"GEO_2014_HIS_D1_CON_GPWG";"national";"urban";14590
"1458";"GEO_2015_HIS_D1_CON_GPWG";"national";"rural";23928
"1459";"GEO_2015_HIS_D1_CON_GPWG";"national";"urban";14202
"1460";"GEO_2016_HIS_D1_CON_GPWG";"national";"rural";24034
"1461";"GEO_2016_HIS_D1_CON_GPWG";"national";"urban";14127
"1462";"GEO_2017_HIS_D1_CON_GPWG";"national";"urban";20136
"1463";"GEO_2017_HIS_D1_CON_GPWG";"national";"rural";19968
"1464";"GEO_2018_HIS_D1_CON_GPWG";"national";"rural";19677
"1465";"GEO_2018_HIS_D1_CON_GPWG";"national";"urban";19163
"1466";"GEO_2019_HIS_D1_CON_GPWG";"national";"rural";27564
"1467";"GEO_2019_HIS_D1_CON_GPWG";"national";"urban";20121
"1468";"GEO_2020_HIS_D1_CON_GPWG";"national";"rural";26315
"1469";"GEO_2020_HIS_D1_CON_GPWG";"national";"urban";18826
"1470";"GEO_2021_HIS_D1_CON_GPWG";"national";"rural";26368
"1471";"GEO_2021_HIS_D1_CON_GPWG";"national";"urban";18876
"1472";"GEO_2022_HIS_D1_CON_GPWG";"national";"urban";18644
"1473";"GEO_2022_HIS_D1_CON_GPWG";"national";"rural";26686
"1474";"GHA_1987_GLSS-I_D1_CON_SYNTH";"national";"national";100000
"1475";"GHA_1988_GLSS-II_D1_CON_SYNTH";"national";"national";100000
"1476";"GHA_1991_GLSS-III_D1_CON_GPWG";"national";"rural";2945
"1477";"GHA_1991_GLSS-III_D1_CON_GPWG";"national";"urban";1578
"1478";"GHA_1998_GLSS-IV_D1_CON_GPWG";"national";"rural";3799
"1479";"GHA_1998_GLSS-IV_D1_CON_GPWG";"national";"urban";2199
"1480";"GHA_2005_GLSS-V_D1_CON_GPWG";"national";"rural";5069
"1481";"GHA_2005_GLSS-V_D1_CON_GPWG";"national";"urban";3618
"1482";"GHA_2012_GLSS-VI_D1_CON_GPWG";"national";"rural";44894
"1483";"GHA_2012_GLSS-VI_D1_CON_GPWG";"national";"urban";27478
"1484";"GHA_2016_GLSS-VII_D1_CON_GPWG";"national";"rural";38116
"1485";"GHA_2016_GLSS-VII_D1_CON_GPWG";"national";"urban";21748
"1486";"GIN_1991_ESIP_D1_CON_SYNTH";"national";"national";100000
"1487";"GIN_1994_EIBC_D1_CON_GPWG";"national";"rural";1680
"1488";"GIN_1994_EIBC_D1_CON_GPWG";"national";"urban";2736
"1489";"GIN_2002_EIBEP_D1_CON_GPWG";"national";"rural";3384
"1490";"GIN_2002_EIBEP_D1_CON_GPWG";"national";"urban";3711
"1491";"GIN_2007_ELEP_D1_CON_GPWG";"national";"rural";3555
"1492";"GIN_2007_ELEP_D1_CON_GPWG";"national";"urban";3997
"1493";"GIN_2012_ELEP_D1_CON_GPWG";"national";"urban";27079
"1494";"GIN_2012_ELEP_D1_CON_GPWG";"national";"rural";22493
"1495";"GIN_2018_EHCVM_D1_CON_GPWG";"national";"rural";17586
"1496";"GIN_2018_EHCVM_D1_CON_GPWG";"national";"urban";23848
"1497";"GMB_1998_HPS_D1_CON_GPWG";"national";"urban";942
"1498";"GMB_1998_HPS_D1_CON_GPWG";"national";"rural";920
"1499";"GMB_2003_HIS_D1_CON_HIST";"national";"rural";1094
"1500";"GMB_2003_HIS_D1_CON_HIST";"national";"urban";1144
"1501";"GMB_2010_IHS_D1_CON_GPWG";"national";"rural";1811
"1502";"GMB_2010_IHS_D1_CON_GPWG";"national";"urban";2809
"1503";"GMB_2015_IHS_D1_CON_GPWG";"national";"rural";84340
"1504";"GMB_2015_IHS_D1_CON_GPWG";"national";"urban";20490
"1505";"GMB_2020_IHS_D1_CON_GPWG";"national";"rural";9372
"1506";"GMB_2020_IHS_D1_CON_GPWG";"national";"urban";4116
"1507";"GNB_1991_ILJF_D1_CON_SYNTH";"national";"national";100000
"1508";"GNB_1993_ICOF_D1_CON_GPWG";"national";"urban";1290
"1509";"GNB_1993_ICOF_D1_CON_GPWG";"national";"rural";2007
"1510";"GNB_2002_ILAP-I_D1_CON_GPWG";"national";"rural";2544
"1511";"GNB_2002_ILAP-I_D1_CON_GPWG";"national";"urban";672
"1512";"GNB_2010_ILAP-II_D1_CON_GPWG";"national";"rural";1710
"1513";"GNB_2010_ILAP-II_D1_CON_GPWG";"national";"urban";1468
"1514";"GNB_2018_EHCVM_D1_CON_GPWG";"national";"rural";28097
"1515";"GNB_2018_EHCVM_D1_CON_GPWG";"national";"urban";14742
"1516";"GNB_2021_EHCVM_D1_CON_GPWG";"national";"rural";26960
